transaction_date,product_id,product_name,category,units_sold,revenue,cogs,gross_margin,transactions,margin_pct,lag_1d,lag_7d,lag_14d,rolling_7d_avg,rolling_30d_avg,day_of_week,day_of_week_num,is_weekend,month,week,year,quarter,is_holiday_window,holiday_name,demand_multiplier,days_to_holiday
2025-02-21,P010,Custom Cake,Cake,12,780.0,216.0,564.0,6,72.31,3.0,13.0,10.0,17.142857142857142,13.966666666666667,Friday,4,False,2,8,2025,1,False,,1.0,30
2025-02-22,P010,Custom Cake,Cake,15,975.0,270.0,705.0,10,72.31,12.0,31.0,14.0,17.0,13.866666666666667,Saturday,5,True,2,8,2025,1,False,,1.0,30
2025-02-23,P010,Custom Cake,Cake,14,910.0,252.0,658.0,6,72.31,15.0,24.0,10.0,14.714285714285714,14.166666666666666,Sunday,6,True,2,8,2025,1,False,,1.0,30
2025-02-24,P010,Custom Cake,Cake,6,390.0,108.0,282.0,5,72.31,14.0,20.0,3.0,13.285714285714286,14.233333333333333,Monday,0,False,2,9,2025,1,False,,1.0,30
2025-02-25,P010,Custom Cake,Cake,7,455.0,126.0,329.0,4,72.31,6.0,10.0,17.0,11.285714285714286,13.5,Tuesday,1,False,2,9,2025,1,False,,1.0,30
2025-02-26,P010,Custom Cake,Cake,13,845.0,234.0,611.0,6,72.31,7.0,19.0,18.0,10.857142857142858,12.9,Wednesday,2,False,2,9,2025,1,False,,1.0,30
2025-02-27,P010,Custom Cake,Cake,8,520.0,144.0,376.0,5,72.31,13.0,3.0,16.0,10.0,13.133333333333333,Thursday,3,False,2,9,2025,1,False,,1.0,30
2025-02-28,P010,Custom Cake,Cake,4,260.0,72.0,188.0,2,72.31,8.0,12.0,13.0,10.714285714285714,13.3,Friday,4,False,2,9,2025,1,False,,1.0,30
2025-03-01,P010,Custom Cake,Cake,18,1170.0,324.0,846.0,11,72.31,4.0,15.0,31.0,9.571428571428571,13.166666666666666,Saturday,5,True,3,9,2025,1,False,,1.0,30
2025-03-02,P010,Custom Cake,Cake,15,975.0,270.0,705.0,8,72.31,18.0,14.0,24.0,10.0,13.733333333333333,Sunday,6,True,3,9,2025,1,False,,1.0,30
2025-03-03,P010,Custom Cake,Cake,7,455.0,126.0,329.0,2,72.31,15.0,6.0,20.0,10.142857142857142,13.733333333333333,Monday,0,False,3,10,2025,1,False,,1.0,30
2025-03-04,P010,Custom Cake,Cake,14,910.0,252.0,658.0,9,72.31,7.0,7.0,10.0,10.285714285714286,13.466666666666667,Tuesday,1,False,3,10,2025,1,False,,1.0,30
2025-03-05,P010,Custom Cake,Cake,2,130.0,36.0,94.0,2,72.31,14.0,13.0,19.0,11.285714285714286,12.8,Wednesday,2,False,3,10,2025,1,False,,1.0,30
2025-03-06,P010,Custom Cake,Cake,4,260.0,72.0,188.0,2,72.31,2.0,8.0,3.0,9.714285714285714,12.366666666666667,Thursday,3,False,3,10,2025,1,False,,1.0,30
2025-03-07,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,9,72.31,4.0,4.0,12.0,9.142857142857142,12.133333333333333,Friday,4,False,3,10,2025,1,False,,1.0,30
2025-03-08,P010,Custom Cake,Cake,11,715.0,198.0,517.0,8,72.31,22.0,18.0,15.0,11.714285714285714,12.5,Saturday,5,True,3,10,2025,1,False,,1.0,30
2025-03-09,P010,Custom Cake,Cake,4,260.0,72.0,188.0,4,72.31,11.0,15.0,14.0,10.714285714285714,12.666666666666666,Sunday,6,True,3,10,2025,1,False,,1.0,30
2025-03-10,P010,Custom Cake,Cake,13,845.0,234.0,611.0,8,72.31,4.0,7.0,6.0,9.142857142857142,12.466666666666667,Monday,0,False,3,11,2025,1,False,,1.0,30
2025-03-11,P010,Custom Cake,Cake,10,650.0,180.0,470.0,6,72.31,13.0,14.0,7.0,10.0,12.433333333333334,Tuesday,1,False,3,11,2025,1,False,,1.0,30
2025-03-12,P010,Custom Cake,Cake,17,1105.0,306.0,799.0,9,72.31,10.0,2.0,13.0,9.428571428571429,12.433333333333334,Wednesday,2,False,3,11,2025,1,False,,1.0,30
2025-03-13,P010,Custom Cake,Cake,7,455.0,126.0,329.0,5,72.31,17.0,4.0,8.0,11.571428571428571,12.9,Thursday,3,False,3,11,2025,1,False,,1.0,30
2025-03-14,P010,Custom Cake,Cake,10,650.0,180.0,470.0,7,72.31,7.0,22.0,4.0,12.0,12.566666666666666,Friday,4,False,3,11,2025,1,False,,1.0,30
2025-03-15,P010,Custom Cake,Cake,19,1235.0,342.0,893.0,8,72.31,10.0,11.0,18.0,10.285714285714286,12.3,Saturday,5,True,3,11,2025,1,False,,1.0,30
2025-03-16,P010,Custom Cake,Cake,13,845.0,234.0,611.0,7,72.31,19.0,4.0,15.0,11.428571428571429,12.4,Sunday,6,True,3,11,2025,1,False,,1.0,30
2025-03-17,P010,Custom Cake,Cake,1,65.0,18.0,47.0,1,72.31,13.0,13.0,7.0,12.714285714285714,12.4,Monday,0,False,3,12,2025,1,False,,1.0,30
2025-03-18,P010,Custom Cake,Cake,11,715.0,198.0,517.0,6,72.31,1.0,10.0,14.0,11.0,11.4,Tuesday,1,False,3,12,2025,1,False,,1.0,30
2025-03-19,P010,Custom Cake,Cake,5,325.0,90.0,235.0,2,72.31,11.0,17.0,2.0,11.142857142857142,10.966666666666667,Wednesday,2,False,3,12,2025,1,False,,1.0,30
2025-03-20,P010,Custom Cake,Cake,10,650.0,180.0,470.0,7,72.31,5.0,7.0,4.0,9.428571428571429,10.466666666666667,Thursday,3,False,3,12,2025,1,False,,1.0,30
2025-03-21,P010,Custom Cake,Cake,5,325.0,90.0,235.0,2,72.31,10.0,10.0,22.0,9.857142857142858,10.466666666666667,Friday,4,False,3,12,2025,1,False,,1.0,30
2025-03-22,P010,Custom Cake,Cake,13,845.0,234.0,611.0,8,72.31,5.0,19.0,11.0,9.142857142857142,10.0,Saturday,5,True,3,12,2025,1,False,,1.0,29
2025-03-23,P010,Custom Cake,Cake,23,1495.0,414.0,1081.0,10,72.31,13.0,13.0,4.0,8.285714285714286,10.333333333333334,Sunday,6,True,3,12,2025,1,False,,1.0,28
2025-03-24,P010,Custom Cake,Cake,7,455.0,126.0,329.0,4,72.31,23.0,1.0,13.0,9.714285714285714,10.7,Monday,0,False,3,13,2025,1,False,,1.0,27
2025-03-25,P010,Custom Cake,Cake,13,845.0,234.0,611.0,8,72.31,7.0,11.0,10.0,10.571428571428571,10.433333333333334,Tuesday,1,False,3,13,2025,1,False,,1.0,26
2025-03-26,P010,Custom Cake,Cake,7,455.0,126.0,329.0,3,72.31,13.0,5.0,17.0,10.857142857142858,10.4,Wednesday,2,False,3,13,2025,1,False,,1.0,25
2025-03-27,P010,Custom Cake,Cake,8,520.0,144.0,376.0,4,72.31,7.0,10.0,7.0,11.142857142857142,10.433333333333334,Thursday,3,False,3,13,2025,1,False,,1.0,24
2025-03-28,P010,Custom Cake,Cake,14,910.0,252.0,658.0,9,72.31,8.0,5.0,10.0,10.857142857142858,10.466666666666667,Friday,4,False,3,13,2025,1,False,,1.0,23
2025-03-29,P010,Custom Cake,Cake,18,1170.0,324.0,846.0,10,72.31,14.0,13.0,19.0,12.142857142857142,10.5,Saturday,5,True,3,13,2025,1,False,,1.0,22
2025-03-30,P010,Custom Cake,Cake,19,1235.0,342.0,893.0,10,72.31,18.0,23.0,13.0,12.857142857142858,10.833333333333334,Sunday,6,True,3,13,2025,1,False,,1.0,21
2025-03-31,P010,Custom Cake,Cake,15,975.0,270.0,705.0,8,72.31,19.0,7.0,1.0,12.285714285714286,11.333333333333334,Monday,0,False,3,14,2025,1,False,,1.0,20
2025-04-01,P010,Custom Cake,Cake,9,585.0,162.0,423.0,4,72.31,15.0,13.0,11.0,13.428571428571429,11.233333333333333,Tuesday,1,False,4,14,2025,2,False,,1.0,19
2025-04-02,P010,Custom Cake,Cake,13,845.0,234.0,611.0,8,72.31,9.0,7.0,5.0,12.857142857142858,11.033333333333333,Wednesday,2,False,4,14,2025,2,False,,1.0,18
2025-04-03,P010,Custom Cake,Cake,9,585.0,162.0,423.0,5,72.31,13.0,8.0,10.0,13.714285714285714,11.233333333333333,Thursday,3,False,4,14,2025,2,False,,1.0,17
2025-04-04,P010,Custom Cake,Cake,9,585.0,162.0,423.0,6,72.31,9.0,14.0,5.0,13.857142857142858,11.066666666666666,Friday,4,False,4,14,2025,2,False,,1.0,16
2025-04-05,P010,Custom Cake,Cake,18,1170.0,324.0,846.0,10,72.31,9.0,18.0,13.0,13.142857142857142,11.3,Saturday,5,True,4,14,2025,2,False,,1.0,15
2025-04-06,P010,Custom Cake,Cake,21,1365.0,378.0,987.0,12,72.31,18.0,19.0,23.0,13.142857142857142,11.766666666666667,Sunday,6,True,4,14,2025,2,False,,1.0,14
2025-04-07,P010,Custom Cake,Cake,7,455.0,126.0,329.0,5,72.31,21.0,15.0,7.0,13.428571428571429,11.733333333333333,Monday,0,False,4,15,2025,2,False,,1.0,13
2025-04-08,P010,Custom Cake,Cake,4,260.0,72.0,188.0,3,72.31,7.0,9.0,13.0,12.285714285714286,11.6,Tuesday,1,False,4,15,2025,2,False,,1.0,12
2025-04-09,P010,Custom Cake,Cake,6,390.0,108.0,282.0,3,72.31,4.0,13.0,7.0,11.571428571428571,11.6,Wednesday,2,False,4,15,2025,2,False,,1.0,11
2025-04-10,P010,Custom Cake,Cake,3,195.0,54.0,141.0,3,72.31,6.0,9.0,8.0,10.571428571428571,11.366666666666667,Thursday,3,False,4,15,2025,2,False,,1.0,10
2025-04-11,P010,Custom Cake,Cake,6,390.0,108.0,282.0,3,72.31,3.0,9.0,14.0,9.714285714285714,11.133333333333333,Friday,4,False,4,15,2025,2,False,,1.0,9
2025-04-12,P010,Custom Cake,Cake,12,780.0,216.0,564.0,8,72.31,6.0,18.0,18.0,9.285714285714286,10.766666666666667,Saturday,5,True,4,15,2025,2,False,,1.0,8
2025-04-13,P010,Custom Cake,Cake,13,845.0,234.0,611.0,7,72.31,12.0,21.0,19.0,8.428571428571429,10.933333333333334,Sunday,6,True,4,15,2025,2,False,,1.0,7
2025-04-14,P010,Custom Cake,Cake,14,910.0,252.0,658.0,9,72.31,13.0,7.0,15.0,7.285714285714286,11.033333333333333,Monday,0,False,4,16,2025,2,False,,1.0,6
2025-04-15,P010,Custom Cake,Cake,6,390.0,108.0,282.0,4,72.31,14.0,4.0,9.0,8.285714285714286,10.866666666666667,Tuesday,1,False,4,16,2025,2,False,,1.0,5
2025-04-16,P010,Custom Cake,Cake,9,585.0,162.0,423.0,4,72.31,6.0,6.0,13.0,8.571428571428571,10.633333333333333,Wednesday,2,False,4,16,2025,2,False,,1.0,4
2025-04-17,P010,Custom Cake,Cake,17,1105.0,306.0,799.0,9,72.31,9.0,3.0,9.0,9.0,10.9,Thursday,3,False,4,16,2025,2,True,Easter,1.7,3
2025-04-18,P010,Custom Cake,Cake,14,910.0,252.0,658.0,9,72.31,17.0,6.0,9.0,11.0,11.1,Friday,4,False,4,16,2025,2,True,Easter,1.7,2
2025-04-19,P010,Custom Cake,Cake,31,2015.0,558.0,1457.0,19,72.31,14.0,12.0,18.0,12.142857142857142,11.4,Saturday,5,True,4,16,2025,2,True,Easter,1.7,1
2025-04-20,P010,Custom Cake,Cake,33,2145.0,594.0,1551.0,17,72.31,31.0,13.0,21.0,14.857142857142858,12.1,Sunday,6,True,4,16,2025,2,True,Easter,1.7,0
2025-04-21,P010,Custom Cake,Cake,10,650.0,180.0,470.0,7,72.31,33.0,14.0,7.0,17.714285714285715,13.033333333333333,Monday,0,False,4,17,2025,2,True,Easter,1.7,20
2025-04-22,P010,Custom Cake,Cake,12,780.0,216.0,564.0,7,72.31,10.0,6.0,4.0,17.142857142857142,12.933333333333334,Tuesday,1,False,4,17,2025,2,True,Easter,1.7,19
2025-04-23,P010,Custom Cake,Cake,21,1365.0,378.0,987.0,11,72.31,12.0,9.0,6.0,18.0,12.566666666666666,Wednesday,2,False,4,17,2025,2,True,Easter,1.7,18
2025-04-24,P010,Custom Cake,Cake,11,715.0,198.0,517.0,6,72.31,21.0,17.0,3.0,19.714285714285715,13.033333333333333,Thursday,3,False,4,17,2025,2,False,,1.0,17
2025-04-25,P010,Custom Cake,Cake,2,130.0,36.0,94.0,1,72.31,11.0,14.0,6.0,18.857142857142858,12.966666666666667,Friday,4,False,4,17,2025,2,False,,1.0,16
2025-04-26,P010,Custom Cake,Cake,13,845.0,234.0,611.0,8,72.31,2.0,31.0,12.0,17.142857142857142,12.8,Saturday,5,True,4,17,2025,2,False,,1.0,15
2025-04-27,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,11,72.31,13.0,33.0,13.0,14.571428571428571,12.966666666666667,Sunday,6,True,4,17,2025,2,False,,1.0,14
2025-04-28,P010,Custom Cake,Cake,3,195.0,54.0,141.0,2,72.31,22.0,10.0,14.0,13.0,13.233333333333333,Monday,0,False,4,18,2025,2,False,,1.0,13
2025-04-29,P010,Custom Cake,Cake,5,325.0,90.0,235.0,3,72.31,3.0,12.0,6.0,12.0,12.733333333333333,Tuesday,1,False,4,18,2025,2,False,,1.0,12
2025-04-30,P010,Custom Cake,Cake,13,845.0,234.0,611.0,6,72.31,5.0,21.0,9.0,11.0,12.266666666666667,Wednesday,2,False,4,18,2025,2,False,,1.0,11
2025-05-01,P010,Custom Cake,Cake,5,325.0,90.0,235.0,4,72.31,13.0,11.0,17.0,9.857142857142858,12.2,Thursday,3,False,5,18,2025,2,False,,1.0,10
2025-05-02,P010,Custom Cake,Cake,18,1170.0,324.0,846.0,11,72.31,5.0,2.0,14.0,9.0,12.066666666666666,Friday,4,False,5,18,2025,2,False,,1.0,9
2025-05-03,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,12,72.31,18.0,13.0,31.0,11.285714285714286,12.233333333333333,Saturday,5,True,5,18,2025,2,False,,1.0,8
2025-05-04,P010,Custom Cake,Cake,16,1040.0,288.0,752.0,10,72.31,22.0,22.0,33.0,12.571428571428571,12.666666666666666,Sunday,6,True,5,18,2025,2,False,,1.0,7
2025-05-05,P010,Custom Cake,Cake,5,325.0,90.0,235.0,3,72.31,16.0,3.0,10.0,11.714285714285714,12.9,Monday,0,False,5,19,2025,2,False,,1.0,6
2025-05-06,P010,Custom Cake,Cake,8,520.0,144.0,376.0,5,72.31,5.0,5.0,12.0,12.0,12.466666666666667,Tuesday,1,False,5,19,2025,2,False,,1.0,5
2025-05-07,P010,Custom Cake,Cake,7,455.0,126.0,329.0,5,72.31,8.0,13.0,21.0,12.428571428571429,12.033333333333333,Wednesday,2,False,5,19,2025,2,False,,1.0,4
2025-05-08,P010,Custom Cake,Cake,30,1950.0,540.0,1410.0,13,72.31,7.0,5.0,11.0,11.571428571428571,12.033333333333333,Thursday,3,False,5,19,2025,2,True,Mother's Day,2.8,3
2025-05-09,P010,Custom Cake,Cake,14,910.0,252.0,658.0,8,72.31,30.0,18.0,2.0,15.142857142857142,12.9,Friday,4,False,5,19,2025,2,True,Mother's Day,2.8,2
2025-05-10,P010,Custom Cake,Cake,60,3900.0,1080.0,2820.0,32,72.31,14.0,22.0,13.0,14.571428571428571,13.166666666666666,Saturday,5,True,5,19,2025,2,True,Mother's Day,2.8,1
2025-05-11,P010,Custom Cake,Cake,45,2925.0,810.0,2115.0,23,72.31,60.0,16.0,22.0,20.0,15.066666666666666,Sunday,6,True,5,19,2025,2,True,Mother's Day,2.8,0
2025-05-12,P010,Custom Cake,Cake,25,1625.0,450.0,1175.0,10,72.31,45.0,5.0,3.0,24.142857142857142,16.366666666666667,Monday,0,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-13,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,12,72.31,25.0,8.0,5.0,27.0,16.8,Tuesday,1,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-14,P010,Custom Cake,Cake,25,1625.0,450.0,1175.0,14,72.31,22.0,7.0,13.0,29.0,17.1,Wednesday,2,False,5,20,2025,2,True,Mother's Day,2.8,30
2025-05-15,P010,Custom Cake,Cake,5,325.0,90.0,235.0,3,72.31,25.0,30.0,5.0,31.571428571428573,17.466666666666665,Thursday,3,False,5,20,2025,2,False,,1.0,30
2025-05-16,P010,Custom Cake,Cake,12,780.0,216.0,564.0,7,72.31,5.0,14.0,18.0,28.0,17.433333333333334,Friday,4,False,5,20,2025,2,False,,1.0,30
2025-05-17,P010,Custom Cake,Cake,12,780.0,216.0,564.0,8,72.31,12.0,60.0,22.0,27.714285714285715,17.533333333333335,Saturday,5,True,5,20,2025,2,False,,1.0,30
2025-05-18,P010,Custom Cake,Cake,16,1040.0,288.0,752.0,9,72.31,12.0,45.0,16.0,20.857142857142858,17.366666666666667,Sunday,6,True,5,20,2025,2,False,,1.0,30
2025-05-19,P010,Custom Cake,Cake,7,455.0,126.0,329.0,6,72.31,16.0,25.0,5.0,16.714285714285715,17.433333333333334,Monday,0,False,5,21,2025,2,False,,1.0,30
2025-05-20,P010,Custom Cake,Cake,2,130.0,36.0,94.0,2,72.31,7.0,22.0,8.0,14.142857142857142,16.633333333333333,Tuesday,1,False,5,21,2025,2,False,,1.0,30
2025-05-21,P010,Custom Cake,Cake,17,1105.0,306.0,799.0,8,72.31,2.0,25.0,7.0,11.285714285714286,15.6,Wednesday,2,False,5,21,2025,2,False,,1.0,30
2025-05-22,P010,Custom Cake,Cake,6,390.0,108.0,282.0,3,72.31,17.0,5.0,30.0,10.142857142857142,15.833333333333334,Thursday,3,False,5,21,2025,2,False,,1.0,30
2025-05-23,P010,Custom Cake,Cake,11,715.0,198.0,517.0,6,72.31,6.0,12.0,14.0,10.285714285714286,15.633333333333333,Friday,4,False,5,21,2025,2,False,,1.0,30
2025-05-24,P010,Custom Cake,Cake,13,845.0,234.0,611.0,10,72.31,11.0,12.0,60.0,10.142857142857142,15.3,Saturday,5,True,5,21,2025,2,False,,1.0,30
2025-05-25,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,11,72.31,13.0,16.0,45.0,10.285714285714286,15.366666666666667,Sunday,6,True,5,21,2025,2,False,,1.0,30
2025-05-26,P010,Custom Cake,Cake,5,325.0,90.0,235.0,3,72.31,22.0,7.0,25.0,11.142857142857142,16.033333333333335,Monday,0,False,5,22,2025,2,False,,1.0,30
2025-05-27,P010,Custom Cake,Cake,14,910.0,252.0,658.0,6,72.31,5.0,2.0,22.0,10.857142857142858,15.766666666666667,Tuesday,1,False,5,22,2025,2,False,,1.0,30
2025-05-28,P010,Custom Cake,Cake,9,585.0,162.0,423.0,5,72.31,14.0,17.0,25.0,12.571428571428571,15.5,Wednesday,2,False,5,22,2025,2,False,,1.0,30
2025-05-29,P010,Custom Cake,Cake,6,390.0,108.0,282.0,3,72.31,9.0,6.0,5.0,11.428571428571429,15.7,Thursday,3,False,5,22,2025,2,False,,1.0,30
2025-05-30,P010,Custom Cake,Cake,4,260.0,72.0,188.0,3,72.31,6.0,11.0,12.0,11.428571428571429,15.733333333333333,Friday,4,False,5,22,2025,2,False,,1.0,30
2025-05-31,P010,Custom Cake,Cake,20,1300.0,360.0,940.0,11,72.31,4.0,13.0,12.0,10.428571428571429,15.433333333333334,Saturday,5,True,5,22,2025,2,False,,1.0,30
2025-06-01,P010,Custom Cake,Cake,15,975.0,270.0,705.0,9,72.31,20.0,22.0,16.0,11.428571428571429,15.933333333333334,Sunday,6,True,6,22,2025,2,False,,1.0,30
2025-06-02,P010,Custom Cake,Cake,5,325.0,90.0,235.0,2,72.31,15.0,5.0,7.0,10.428571428571429,15.833333333333334,Monday,0,False,6,23,2025,2,False,,1.0,30
2025-06-03,P010,Custom Cake,Cake,11,715.0,198.0,517.0,5,72.31,5.0,14.0,2.0,10.428571428571429,15.266666666666667,Tuesday,1,False,6,23,2025,2,False,,1.0,30
2025-06-04,P010,Custom Cake,Cake,5,325.0,90.0,235.0,4,72.31,11.0,9.0,17.0,10.0,15.1,Wednesday,2,False,6,23,2025,2,False,,1.0,30
2025-06-05,P010,Custom Cake,Cake,9,585.0,162.0,423.0,5,72.31,5.0,6.0,6.0,9.428571428571429,15.1,Thursday,3,False,6,23,2025,2,False,,1.0,30
2025-06-06,P010,Custom Cake,Cake,8,520.0,144.0,376.0,5,72.31,9.0,4.0,11.0,9.857142857142858,15.133333333333333,Friday,4,False,6,23,2025,2,False,,1.0,30
2025-06-07,P010,Custom Cake,Cake,14,910.0,252.0,658.0,8,72.31,8.0,20.0,13.0,10.428571428571429,15.166666666666666,Saturday,5,True,6,23,2025,2,False,,1.0,30
2025-06-08,P010,Custom Cake,Cake,23,1495.0,414.0,1081.0,12,72.31,14.0,15.0,22.0,9.571428571428571,14.633333333333333,Sunday,6,True,6,23,2025,2,False,,1.0,30
2025-06-09,P010,Custom Cake,Cake,2,130.0,36.0,94.0,2,72.31,23.0,5.0,5.0,10.714285714285714,14.933333333333334,Monday,0,False,6,24,2025,2,False,,1.0,30
2025-06-10,P010,Custom Cake,Cake,11,715.0,198.0,517.0,6,72.31,2.0,11.0,14.0,10.285714285714286,13.0,Tuesday,1,False,6,24,2025,2,False,,1.0,30
2025-06-11,P010,Custom Cake,Cake,4,260.0,72.0,188.0,3,72.31,11.0,5.0,9.0,10.285714285714286,11.866666666666667,Wednesday,2,False,6,24,2025,2,False,,1.0,30
2025-06-12,P010,Custom Cake,Cake,13,845.0,234.0,611.0,7,72.31,4.0,9.0,6.0,10.142857142857142,11.166666666666666,Thursday,3,False,6,24,2025,2,False,,1.0,30
2025-06-13,P010,Custom Cake,Cake,1,65.0,18.0,47.0,1,72.31,13.0,8.0,4.0,10.714285714285714,10.866666666666667,Friday,4,False,6,24,2025,2,False,,1.0,30
2025-06-14,P010,Custom Cake,Cake,18,1170.0,324.0,846.0,8,72.31,1.0,14.0,20.0,9.714285714285714,10.066666666666666,Saturday,5,True,6,24,2025,2,False,,1.0,30
2025-06-15,P010,Custom Cake,Cake,19,1235.0,342.0,893.0,8,72.31,18.0,23.0,15.0,10.285714285714286,10.5,Sunday,6,True,6,24,2025,2,False,,1.0,30
2025-06-16,P010,Custom Cake,Cake,13,845.0,234.0,611.0,6,72.31,19.0,2.0,5.0,9.714285714285714,10.733333333333333,Monday,0,False,6,25,2025,2,False,,1.0,30
2025-06-17,P010,Custom Cake,Cake,9,585.0,162.0,423.0,7,72.31,13.0,11.0,11.0,11.285714285714286,10.766666666666667,Tuesday,1,False,6,25,2025,2,False,,1.0,30
2025-06-18,P010,Custom Cake,Cake,7,455.0,126.0,329.0,5,72.31,9.0,4.0,5.0,11.0,10.533333333333333,Wednesday,2,False,6,25,2025,2,False,,1.0,30
2025-06-19,P010,Custom Cake,Cake,5,325.0,90.0,235.0,5,72.31,7.0,13.0,9.0,11.428571428571429,10.533333333333333,Thursday,3,False,6,25,2025,2,False,,1.0,30
2025-06-20,P010,Custom Cake,Cake,4,260.0,72.0,188.0,3,72.31,5.0,1.0,8.0,10.285714285714286,10.633333333333333,Friday,4,False,6,25,2025,2,False,,1.0,30
2025-06-21,P010,Custom Cake,Cake,6,390.0,108.0,282.0,3,72.31,4.0,18.0,14.0,10.714285714285714,10.2,Saturday,5,True,6,25,2025,2,False,,1.0,30
2025-06-22,P010,Custom Cake,Cake,9,585.0,162.0,423.0,5,72.31,6.0,19.0,23.0,9.0,10.2,Sunday,6,True,6,25,2025,2,False,,1.0,30
2025-06-23,P010,Custom Cake,Cake,6,390.0,108.0,282.0,2,72.31,9.0,13.0,2.0,7.571428571428571,10.133333333333333,Monday,0,False,6,26,2025,2,False,,1.0,30
2025-06-24,P010,Custom Cake,Cake,9,585.0,162.0,423.0,4,72.31,6.0,9.0,11.0,6.571428571428571,9.9,Tuesday,1,False,6,26,2025,2,False,,1.0,30
2025-06-25,P010,Custom Cake,Cake,10,650.0,180.0,470.0,6,72.31,9.0,7.0,4.0,6.571428571428571,9.466666666666667,Wednesday,2,False,6,26,2025,2,False,,1.0,30
2025-06-26,P010,Custom Cake,Cake,12,780.0,216.0,564.0,5,72.31,10.0,5.0,13.0,7.0,9.633333333333333,Thursday,3,False,6,26,2025,2,False,,1.0,30
2025-06-27,P010,Custom Cake,Cake,2,130.0,36.0,94.0,1,72.31,12.0,4.0,1.0,8.0,9.566666666666666,Friday,4,False,6,26,2025,2,False,,1.0,30
2025-06-28,P010,Custom Cake,Cake,8,520.0,144.0,376.0,5,72.31,2.0,6.0,18.0,7.714285714285714,9.333333333333334,Saturday,5,True,6,26,2025,2,False,,1.0,30
2025-06-29,P010,Custom Cake,Cake,22,1430.0,396.0,1034.0,11,72.31,8.0,9.0,19.0,8.0,9.4,Sunday,6,True,6,26,2025,2,False,,1.0,30
2025-06-30,P010,Custom Cake,Cake,4,260.0,72.0,188.0,4,72.31,22.0,6.0,13.0,9.857142857142858,10.0,Monday,0,False,6,27,2025,2,False,,1.0,30
2024-01-08,P011,Blueberry Muffin,Muffin,11,33.0,7.699999999999999,25.299999999999997,7,76.67,11.0,14.0,,10.571428571428571,10.571428571428571,Monday,0,False,1,2,2024,1,False,,1.0,30
2024-01-09,P011,Blueberry Muffin,Muffin,10,30.0,7.0,23.0,7,76.67,11.0,16.0,,10.142857142857142,10.625,Tuesday,1,False,1,2,2024,1,False,,1.0,30
2024-01-10,P011,Blueberry Muffin,Muffin,9,27.0,6.3,20.7,4,76.67,10.0,7.0,,9.285714285714286,10.555555555555555,Wednesday,2,False,1,2,2024,1,False,,1.0,30
2024-01-11,P011,Blueberry Muffin,Muffin,6,18.0,4.199999999999999,13.799999999999999,5,76.67,9.0,9.0,,9.571428571428571,10.4,Thursday,3,False,1,2,2024,1,False,,1.0,30
2024-01-12,P011,Blueberry Muffin,Muffin,1,3.0,0.7,2.3,1,76.67,6.0,6.0,,9.142857142857142,10.0,Friday,4,False,1,2,2024,1,False,,1.0,30
2024-01-13,P011,Blueberry Muffin,Muffin,13,39.0,9.1,29.9,5,76.67,1.0,11.0,,8.428571428571429,9.25,Saturday,5,True,1,2,2024,1,False,,1.0,30
2024-01-14,P011,Blueberry Muffin,Muffin,14,42.0,9.8,32.2,7,76.67,13.0,11.0,,8.714285714285714,9.538461538461538,Sunday,6,True,1,2,2024,1,False,,1.0,30
2024-01-15,P011,Blueberry Muffin,Muffin,12,36.0,8.399999999999999,27.599999999999998,7,76.67,14.0,11.0,14.0,9.142857142857142,9.857142857142858,Monday,0,False,1,3,2024,1,False,,1.0,30
2024-01-16,P011,Blueberry Muffin,Muffin,2,6.0,1.4,4.6,1,76.67,12.0,10.0,16.0,9.285714285714286,10.0,Tuesday,1,False,1,3,2024,1,False,,1.0,29
2024-01-17,P011,Blueberry Muffin,Muffin,12,36.0,8.399999999999999,27.599999999999998,4,76.67,2.0,9.0,7.0,8.142857142857142,9.5,Wednesday,2,False,1,3,2024,1,False,,1.0,28
2024-01-18,P011,Blueberry Muffin,Muffin,7,21.0,4.9,16.1,3,76.67,12.0,6.0,9.0,8.571428571428571,9.647058823529411,Thursday,3,False,1,3,2024,1,False,,1.0,27
2024-01-19,P011,Blueberry Muffin,Muffin,3,9.0,2.0999999999999996,6.8999999999999995,3,76.67,7.0,1.0,6.0,8.714285714285714,9.5,Friday,4,False,1,3,2024,1,False,,1.0,26
2024-01-20,P011,Blueberry Muffin,Muffin,17,51.0,11.9,39.099999999999994,10,76.67,3.0,13.0,11.0,9.0,9.157894736842104,Saturday,5,True,1,3,2024,1,False,,1.0,25
2024-01-21,P011,Blueberry Muffin,Muffin,19,57.0,13.299999999999999,43.699999999999996,10,76.67,17.0,14.0,11.0,9.571428571428571,9.55,Sunday,6,True,1,3,2024,1,False,,1.0,24
2024-01-22,P011,Blueberry Muffin,Muffin,15,45.0,10.5,34.5,6,76.67,19.0,12.0,11.0,10.285714285714286,10.0,Monday,0,False,1,4,2024,1,False,,1.0,23
