shift_date,role,scheduled_count,recommended_count,staff_delta,hourly_rate,shift_hours,overstaffing_cost,is_weekend
2024-09-06,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-06,Store Associate,4,4,0,16,8,0,False
2024-09-06,Decorator,1,1,0,22,8,0,False
2024-09-06,Delivery,3,2,1,17,8,136,False
2024-09-07,Head Baker,3,3,0,28,8,0,True
2024-09-07,Pastry Chef,2,3,-1,24,8,0,True
2024-09-07,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-07,Store Associate,6,7,-1,16,8,0,True
2024-09-07,Decorator,1,1,0,22,8,0,True
2024-09-07,Delivery,2,3,-1,17,8,0,True
2024-09-08,Head Baker,3,3,0,28,8,0,True
2024-09-08,Pastry Chef,3,3,0,24,8,0,True
2024-09-08,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-08,Store Associate,6,7,-1,16,8,0,True
2024-09-08,Decorator,1,1,0,22,8,0,True
2024-09-08,Delivery,3,3,0,17,8,0,True
2024-09-09,Head Baker,2,2,0,28,8,0,False
2024-09-09,Pastry Chef,3,2,1,24,8,192,False
2024-09-09,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-09,Store Associate,3,4,-1,16,8,0,False
2024-09-09,Decorator,1,1,0,22,8,0,False
2024-09-09,Delivery,2,2,0,17,8,0,False
2024-09-10,Head Baker,2,2,0,28,8,0,False
2024-09-10,Pastry Chef,2,2,0,24,8,0,False
2024-09-10,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-10,Store Associate,4,4,0,16,8,0,False
2024-09-10,Decorator,1,1,0,22,8,0,False
2024-09-10,Delivery,2,2,0,17,8,0,False
2024-09-11,Head Baker,1,2,-1,28,8,0,False
2024-09-11,Pastry Chef,2,2,0,24,8,0,False
2024-09-11,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-11,Store Associate,4,4,0,16,8,0,False
2024-09-11,Decorator,1,1,0,22,8,0,False
2024-09-11,Delivery,2,2,0,17,8,0,False
2024-09-12,Head Baker,2,2,0,28,8,0,False
2024-09-12,Pastry Chef,2,2,0,24,8,0,False
2024-09-12,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-12,Store Associate,4,4,0,16,8,0,False
2024-09-12,Decorator,1,1,0,22,8,0,False
2024-09-12,Delivery,2,2,0,17,8,0,False
2024-09-13,Head Baker,1,2,-1,28,8,0,False
2024-09-13,Pastry Chef,2,2,0,24,8,0,False
2024-09-13,Kitchen Assistant,2,3,-1,18,8,0,False
2024-09-13,Store Associate,4,4,0,16,8,0,False
2024-09-13,Decorator,1,1,0,22,8,0,False
2024-09-13,Delivery,2,2,0,17,8,0,False
2024-09-14,Head Baker,3,3,0,28,8,0,True
2024-09-14,Pastry Chef,3,3,0,24,8,0,True
2024-09-14,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-14,Store Associate,6,7,-1,16,8,0,True
2024-09-14,Decorator,1,1,0,22,8,0,True
2024-09-14,Delivery,3,3,0,17,8,0,True
2024-09-15,Head Baker,3,3,0,28,8,0,True
2024-09-15,Pastry Chef,3,3,0,24,8,0,True
2024-09-15,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-15,Store Associate,6,7,-1,16,8,0,True
2024-09-15,Decorator,2,1,1,22,8,176,True
2024-09-15,Delivery,3,3,0,17,8,0,True
2024-09-16,Head Baker,2,2,0,28,8,0,False
2024-09-16,Pastry Chef,2,2,0,24,8,0,False
2024-09-16,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-16,Store Associate,4,4,0,16,8,0,False
2024-09-16,Decorator,2,1,1,22,8,176,False
2024-09-16,Delivery,2,2,0,17,8,0,False
2024-09-17,Head Baker,1,2,-1,28,8,0,False
2024-09-17,Pastry Chef,1,2,-1,24,8,0,False
2024-09-17,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-17,Store Associate,4,4,0,16,8,0,False
2024-09-17,Decorator,2,1,1,22,8,176,False
2024-09-17,Delivery,2,2,0,17,8,0,False
2024-09-18,Head Baker,2,2,0,28,8,0,False
2024-09-18,Pastry Chef,1,2,-1,24,8,0,False
2024-09-18,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-18,Store Associate,4,4,0,16,8,0,False
2024-09-18,Decorator,1,1,0,22,8,0,False
2024-09-18,Delivery,2,2,0,17,8,0,False
2024-09-19,Head Baker,2,2,0,28,8,0,False
2024-09-19,Pastry Chef,1,2,-1,24,8,0,False
2024-09-19,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-19,Store Associate,4,4,0,16,8,0,False
2024-09-19,Decorator,1,1,0,22,8,0,False
2024-09-19,Delivery,2,2,0,17,8,0,False
2024-09-20,Head Baker,2,2,0,28,8,0,False
2024-09-20,Pastry Chef,2,2,0,24,8,0,False
2024-09-20,Kitchen Assistant,2,3,-1,18,8,0,False
2024-09-20,Store Associate,3,4,-1,16,8,0,False
2024-09-20,Decorator,1,1,0,22,8,0,False
2024-09-20,Delivery,2,2,0,17,8,0,False
2024-09-21,Head Baker,3,3,0,28,8,0,True
2024-09-21,Pastry Chef,3,3,0,24,8,0,True
2024-09-21,Kitchen Assistant,3,5,-2,18,8,0,True
2024-09-21,Store Associate,6,7,-1,16,8,0,True
2024-09-21,Decorator,1,1,0,22,8,0,True
2024-09-21,Delivery,4,3,1,17,8,136,True
2024-09-22,Head Baker,4,3,1,28,8,224,True
2024-09-22,Pastry Chef,3,3,0,24,8,0,True
2024-09-22,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-22,Store Associate,5,7,-2,16,8,0,True
2024-09-22,Decorator,1,1,0,22,8,0,True
2024-09-22,Delivery,2,3,-1,17,8,0,True
2024-09-23,Head Baker,2,2,0,28,8,0,False
2024-09-23,Pastry Chef,2,2,0,24,8,0,False
2024-09-23,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-23,Store Associate,3,4,-1,16,8,0,False
2024-09-23,Decorator,1,1,0,22,8,0,False
2024-09-23,Delivery,2,2,0,17,8,0,False
2024-09-24,Head Baker,2,2,0,28,8,0,False
2024-09-24,Pastry Chef,2,2,0,24,8,0,False
2024-09-24,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-24,Store Associate,4,4,0,16,8,0,False
2024-09-24,Decorator,1,1,0,22,8,0,False
2024-09-24,Delivery,2,2,0,17,8,0,False
2024-09-25,Head Baker,1,2,-1,28,8,0,False
2024-09-25,Pastry Chef,2,2,0,24,8,0,False
2024-09-25,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-25,Store Associate,4,4,0,16,8,0,False
2024-09-25,Decorator,1,1,0,22,8,0,False
2024-09-25,Delivery,2,2,0,17,8,0,False
2024-09-26,Head Baker,2,2,0,28,8,0,False
2024-09-26,Pastry Chef,2,2,0,24,8,0,False
2024-09-26,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-26,Store Associate,4,4,0,16,8,0,False
2024-09-26,Decorator,1,1,0,22,8,0,False
2024-09-26,Delivery,2,2,0,17,8,0,False
2024-09-27,Head Baker,1,2,-1,28,8,0,False
2024-09-27,Pastry Chef,2,2,0,24,8,0,False
2024-09-27,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-27,Store Associate,4,4,0,16,8,0,False
2024-09-27,Decorator,1,1,0,22,8,0,False
2024-09-27,Delivery,2,2,0,17,8,0,False
2024-09-28,Head Baker,3,3,0,28,8,0,True
2024-09-28,Pastry Chef,3,3,0,24,8,0,True
2024-09-28,Kitchen Assistant,5,5,0,18,8,0,True
2024-09-28,Store Associate,6,7,-1,16,8,0,True
2024-09-28,Decorator,1,1,0,22,8,0,True
2024-09-28,Delivery,3,3,0,17,8,0,True
2024-09-29,Head Baker,3,3,0,28,8,0,True
2024-09-29,Pastry Chef,3,3,0,24,8,0,True
2024-09-29,Kitchen Assistant,4,5,-1,18,8,0,True
2024-09-29,Store Associate,6,7,-1,16,8,0,True
2024-09-29,Decorator,1,1,0,22,8,0,True
2024-09-29,Delivery,3,3,0,17,8,0,True
2024-09-30,Head Baker,3,2,1,28,8,224,False
2024-09-30,Pastry Chef,2,2,0,24,8,0,False
2024-09-30,Kitchen Assistant,3,3,0,18,8,0,False
2024-09-30,Store Associate,4,4,0,16,8,0,False
2024-09-30,Decorator,1,1,0,22,8,0,False
2024-09-30,Delivery,2,2,0,17,8,0,False
2024-10-01,Head Baker,2,2,0,28,8,0,False
2024-10-01,Pastry Chef,2,2,0,24,8,0,False
2024-10-01,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-01,Store Associate,4,4,0,16,8,0,False
2024-10-01,Decorator,1,1,0,22,8,0,False
2024-10-01,Delivery,2,2,0,17,8,0,False
2024-10-02,Head Baker,2,2,0,28,8,0,False
2024-10-02,Pastry Chef,2,2,0,24,8,0,False
2024-10-02,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-02,Store Associate,3,4,-1,16,8,0,False
2024-10-02,Decorator,1,1,0,22,8,0,False
2024-10-02,Delivery,2,2,0,17,8,0,False
2024-10-03,Head Baker,2,2,0,28,8,0,False
2024-10-03,Pastry Chef,2,2,0,24,8,0,False
2024-10-03,Kitchen Assistant,4,3,1,18,8,144,False
2024-10-03,Store Associate,4,4,0,16,8,0,False
2024-10-03,Decorator,1,1,0,22,8,0,False
2024-10-03,Delivery,2,2,0,17,8,0,False
2024-10-04,Head Baker,2,2,0,28,8,0,False
2024-10-04,Pastry Chef,2,2,0,24,8,0,False
2024-10-04,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-04,Store Associate,4,4,0,16,8,0,False
2024-10-04,Decorator,1,1,0,22,8,0,False
2024-10-04,Delivery,2,2,0,17,8,0,False
2024-10-05,Head Baker,3,3,0,28,8,0,True
2024-10-05,Pastry Chef,3,3,0,24,8,0,True
2024-10-05,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-05,Store Associate,6,7,-1,16,8,0,True
2024-10-05,Decorator,1,1,0,22,8,0,True
2024-10-05,Delivery,3,3,0,17,8,0,True
2024-10-06,Head Baker,3,3,0,28,8,0,True
2024-10-06,Pastry Chef,2,3,-1,24,8,0,True
2024-10-06,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-06,Store Associate,6,7,-1,16,8,0,True
2024-10-06,Decorator,1,1,0,22,8,0,True
2024-10-06,Delivery,4,3,1,17,8,136,True
2024-10-07,Head Baker,2,2,0,28,8,0,False
2024-10-07,Pastry Chef,2,2,0,24,8,0,False
2024-10-07,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-07,Store Associate,3,4,-1,16,8,0,False
2024-10-07,Decorator,1,1,0,22,8,0,False
2024-10-07,Delivery,2,2,0,17,8,0,False
2024-10-08,Head Baker,2,2,0,28,8,0,False
2024-10-08,Pastry Chef,2,2,0,24,8,0,False
2024-10-08,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-08,Store Associate,4,4,0,16,8,0,False
2024-10-08,Decorator,1,1,0,22,8,0,False
2024-10-08,Delivery,2,2,0,17,8,0,False
2024-10-09,Head Baker,2,2,0,28,8,0,False
2024-10-09,Pastry Chef,2,2,0,24,8,0,False
2024-10-09,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-09,Store Associate,5,4,1,16,8,128,False
2024-10-09,Decorator,1,1,0,22,8,0,False
2024-10-09,Delivery,2,2,0,17,8,0,False
2024-10-10,Head Baker,2,2,0,28,8,0,False
2024-10-10,Pastry Chef,2,2,0,24,8,0,False
2024-10-10,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-10,Store Associate,3,4,-1,16,8,0,False
2024-10-10,Decorator,1,1,0,22,8,0,False
2024-10-10,Delivery,2,2,0,17,8,0,False
2024-10-11,Head Baker,2,2,0,28,8,0,False
2024-10-11,Pastry Chef,2,2,0,24,8,0,False
2024-10-11,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-11,Store Associate,4,4,0,16,8,0,False
2024-10-11,Decorator,1,1,0,22,8,0,False
2024-10-11,Delivery,2,2,0,17,8,0,False
2024-10-12,Head Baker,3,3,0,28,8,0,True
2024-10-12,Pastry Chef,3,3,0,24,8,0,True
2024-10-12,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-12,Store Associate,6,7,-1,16,8,0,True
2024-10-12,Decorator,1,1,0,22,8,0,True
2024-10-12,Delivery,3,3,0,17,8,0,True
2024-10-13,Head Baker,3,3,0,28,8,0,True
2024-10-13,Pastry Chef,3,3,0,24,8,0,True
2024-10-13,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-13,Store Associate,6,7,-1,16,8,0,True
2024-10-13,Decorator,1,1,0,22,8,0,True
2024-10-13,Delivery,3,3,0,17,8,0,True
2024-10-14,Head Baker,2,2,0,28,8,0,False
2024-10-14,Pastry Chef,2,2,0,24,8,0,False
2024-10-14,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-14,Store Associate,4,4,0,16,8,0,False
2024-10-14,Decorator,1,1,0,22,8,0,False
2024-10-14,Delivery,2,2,0,17,8,0,False
2024-10-15,Head Baker,2,2,0,28,8,0,False
2024-10-15,Pastry Chef,2,2,0,24,8,0,False
2024-10-15,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-15,Store Associate,3,4,-1,16,8,0,False
2024-10-15,Decorator,2,1,1,22,8,176,False
2024-10-15,Delivery,1,2,-1,17,8,0,False
2024-10-16,Head Baker,3,2,1,28,8,224,False
2024-10-16,Pastry Chef,2,2,0,24,8,0,False
2024-10-16,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-16,Store Associate,4,4,0,16,8,0,False
2024-10-16,Decorator,1,1,0,22,8,0,False
2024-10-16,Delivery,3,2,1,17,8,136,False
2024-10-17,Head Baker,2,2,0,28,8,0,False
2024-10-17,Pastry Chef,1,2,-1,24,8,0,False
2024-10-17,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-17,Store Associate,5,4,1,16,8,128,False
2024-10-17,Decorator,2,1,1,22,8,176,False
2024-10-17,Delivery,2,2,0,17,8,0,False
2024-10-18,Head Baker,2,2,0,28,8,0,False
2024-10-18,Pastry Chef,2,2,0,24,8,0,False
2024-10-18,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-18,Store Associate,4,4,0,16,8,0,False
2024-10-18,Decorator,2,1,1,22,8,176,False
2024-10-18,Delivery,2,2,0,17,8,0,False
2024-10-19,Head Baker,3,3,0,28,8,0,True
2024-10-19,Pastry Chef,3,3,0,24,8,0,True
2024-10-19,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-19,Store Associate,6,7,-1,16,8,0,True
2024-10-19,Decorator,1,1,0,22,8,0,True
2024-10-19,Delivery,3,3,0,17,8,0,True
2024-10-20,Head Baker,4,3,1,28,8,224,True
2024-10-20,Pastry Chef,3,3,0,24,8,0,True
2024-10-20,Kitchen Assistant,5,5,0,18,8,0,True
2024-10-20,Store Associate,6,7,-1,16,8,0,True
2024-10-20,Decorator,2,1,1,22,8,176,True
2024-10-20,Delivery,3,3,0,17,8,0,True
2024-10-21,Head Baker,2,2,0,28,8,0,False
2024-10-21,Pastry Chef,3,2,1,24,8,192,False
2024-10-21,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-21,Store Associate,3,4,-1,16,8,0,False
2024-10-21,Decorator,2,1,1,22,8,176,False
2024-10-21,Delivery,2,2,0,17,8,0,False
2024-10-22,Head Baker,2,2,0,28,8,0,False
2024-10-22,Pastry Chef,2,2,0,24,8,0,False
2024-10-22,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-22,Store Associate,4,4,0,16,8,0,False
2024-10-22,Decorator,1,1,0,22,8,0,False
2024-10-22,Delivery,2,2,0,17,8,0,False
2024-10-23,Head Baker,2,2,0,28,8,0,False
2024-10-23,Pastry Chef,2,2,0,24,8,0,False
2024-10-23,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-23,Store Associate,4,4,0,16,8,0,False
2024-10-23,Decorator,1,1,0,22,8,0,False
2024-10-23,Delivery,2,2,0,17,8,0,False
2024-10-24,Head Baker,2,2,0,28,8,0,False
2024-10-24,Pastry Chef,2,2,0,24,8,0,False
2024-10-24,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-24,Store Associate,4,4,0,16,8,0,False
2024-10-24,Decorator,1,1,0,22,8,0,False
2024-10-24,Delivery,2,2,0,17,8,0,False
2024-10-25,Head Baker,2,2,0,28,8,0,False
2024-10-25,Pastry Chef,1,2,-1,24,8,0,False
2024-10-25,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-25,Store Associate,4,4,0,16,8,0,False
2024-10-25,Decorator,1,1,0,22,8,0,False
2024-10-25,Delivery,2,2,0,17,8,0,False
2024-10-26,Head Baker,4,3,1,28,8,224,True
2024-10-26,Pastry Chef,3,3,0,24,8,0,True
2024-10-26,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-26,Store Associate,6,7,-1,16,8,0,True
2024-10-26,Decorator,1,1,0,22,8,0,True
2024-10-26,Delivery,3,3,0,17,8,0,True
2024-10-27,Head Baker,3,3,0,28,8,0,True
2024-10-27,Pastry Chef,3,3,0,24,8,0,True
2024-10-27,Kitchen Assistant,4,5,-1,18,8,0,True
2024-10-27,Store Associate,7,7,0,16,8,0,True
2024-10-27,Decorator,1,1,0,22,8,0,True
2024-10-27,Delivery,3,3,0,17,8,0,True
2024-10-28,Head Baker,2,2,0,28,8,0,False
2024-10-28,Pastry Chef,2,2,0,24,8,0,False
2024-10-28,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-28,Store Associate,4,4,0,16,8,0,False
2024-10-28,Decorator,1,1,0,22,8,0,False
2024-10-28,Delivery,2,2,0,17,8,0,False
2024-10-29,Head Baker,2,2,0,28,8,0,False
2024-10-29,Pastry Chef,2,2,0,24,8,0,False
2024-10-29,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-29,Store Associate,4,4,0,16,8,0,False
2024-10-29,Decorator,1,1,0,22,8,0,False
2024-10-29,Delivery,2,2,0,17,8,0,False
2024-10-30,Head Baker,2,2,0,28,8,0,False
2024-10-30,Pastry Chef,2,2,0,24,8,0,False
2024-10-30,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-30,Store Associate,3,4,-1,16,8,0,False
2024-10-30,Decorator,2,1,1,22,8,176,False
2024-10-30,Delivery,2,2,0,17,8,0,False
2024-10-31,Head Baker,2,2,0,28,8,0,False
2024-10-31,Pastry Chef,2,2,0,24,8,0,False
2024-10-31,Kitchen Assistant,3,3,0,18,8,0,False
2024-10-31,Store Associate,5,4,1,16,8,128,False
2024-10-31,Decorator,2,1,1,22,8,176,False
2024-10-31,Delivery,2,2,0,17,8,0,False
2024-11-01,Head Baker,2,2,0,28,8,0,False
2024-11-01,Pastry Chef,2,2,0,24,8,0,False
2024-11-01,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-01,Store Associate,4,4,0,16,8,0,False
2024-11-01,Decorator,1,1,0,22,8,0,False
2024-11-01,Delivery,2,2,0,17,8,0,False
2024-11-02,Head Baker,4,3,1,28,8,224,True
2024-11-02,Pastry Chef,3,3,0,24,8,0,True
2024-11-02,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-02,Store Associate,6,7,-1,16,8,0,True
2024-11-02,Decorator,1,1,0,22,8,0,True
2024-11-02,Delivery,3,3,0,17,8,0,True
2024-11-03,Head Baker,3,3,0,28,8,0,True
2024-11-03,Pastry Chef,3,3,0,24,8,0,True
2024-11-03,Kitchen Assistant,3,5,-2,18,8,0,True
2024-11-03,Store Associate,6,7,-1,16,8,0,True
2024-11-03,Decorator,1,1,0,22,8,0,True
2024-11-03,Delivery,3,3,0,17,8,0,True
2024-11-04,Head Baker,2,2,0,28,8,0,False
2024-11-04,Pastry Chef,2,2,0,24,8,0,False
2024-11-04,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-04,Store Associate,3,4,-1,16,8,0,False
2024-11-04,Decorator,1,1,0,22,8,0,False
2024-11-04,Delivery,3,2,1,17,8,136,False
2024-11-05,Head Baker,2,2,0,28,8,0,False
2024-11-05,Pastry Chef,2,2,0,24,8,0,False
2024-11-05,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-05,Store Associate,3,4,-1,16,8,0,False
2024-11-05,Decorator,1,1,0,22,8,0,False
2024-11-05,Delivery,2,2,0,17,8,0,False
2024-11-06,Head Baker,2,2,0,28,8,0,False
2024-11-06,Pastry Chef,2,2,0,24,8,0,False
2024-11-06,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-06,Store Associate,5,4,1,16,8,128,False
2024-11-06,Decorator,1,1,0,22,8,0,False
2024-11-06,Delivery,2,2,0,17,8,0,False
2024-11-07,Head Baker,1,2,-1,28,8,0,False
2024-11-07,Pastry Chef,2,2,0,24,8,0,False
2024-11-07,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-07,Store Associate,4,4,0,16,8,0,False
2024-11-07,Decorator,1,1,0,22,8,0,False
2024-11-07,Delivery,2,2,0,17,8,0,False
2024-11-08,Head Baker,2,2,0,28,8,0,False
2024-11-08,Pastry Chef,2,2,0,24,8,0,False
2024-11-08,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-08,Store Associate,4,4,0,16,8,0,False
2024-11-08,Decorator,1,1,0,22,8,0,False
2024-11-08,Delivery,2,2,0,17,8,0,False
2024-11-09,Head Baker,3,3,0,28,8,0,True
2024-11-09,Pastry Chef,3,3,0,24,8,0,True
2024-11-09,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-09,Store Associate,6,7,-1,16,8,0,True
2024-11-09,Decorator,1,1,0,22,8,0,True
2024-11-09,Delivery,3,3,0,17,8,0,True
2024-11-10,Head Baker,2,3,-1,28,8,0,True
2024-11-10,Pastry Chef,4,3,1,24,8,192,True
2024-11-10,Kitchen Assistant,5,5,0,18,8,0,True
2024-11-10,Store Associate,6,7,-1,16,8,0,True
2024-11-10,Decorator,1,1,0,22,8,0,True
2024-11-10,Delivery,3,3,0,17,8,0,True
2024-11-11,Head Baker,2,2,0,28,8,0,False
2024-11-11,Pastry Chef,1,2,-1,24,8,0,False
2024-11-11,Kitchen Assistant,2,3,-1,18,8,0,False
2024-11-11,Store Associate,4,4,0,16,8,0,False
2024-11-11,Decorator,1,1,0,22,8,0,False
2024-11-11,Delivery,2,2,0,17,8,0,False
2024-11-12,Head Baker,2,2,0,28,8,0,False
2024-11-12,Pastry Chef,2,2,0,24,8,0,False
2024-11-12,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-12,Store Associate,4,4,0,16,8,0,False
2024-11-12,Decorator,1,1,0,22,8,0,False
2024-11-12,Delivery,2,2,0,17,8,0,False
2024-11-13,Head Baker,3,2,1,28,8,224,False
2024-11-13,Pastry Chef,3,2,1,24,8,192,False
2024-11-13,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-13,Store Associate,4,4,0,16,8,0,False
2024-11-13,Decorator,1,1,0,22,8,0,False
2024-11-13,Delivery,2,2,0,17,8,0,False
2024-11-14,Head Baker,2,2,0,28,8,0,False
2024-11-14,Pastry Chef,3,2,1,24,8,192,False
2024-11-14,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-14,Store Associate,4,4,0,16,8,0,False
2024-11-14,Decorator,1,1,0,22,8,0,False
2024-11-14,Delivery,2,2,0,17,8,0,False
2024-11-15,Head Baker,3,2,1,28,8,224,False
2024-11-15,Pastry Chef,2,2,0,24,8,0,False
2024-11-15,Kitchen Assistant,4,3,1,18,8,144,False
2024-11-15,Store Associate,4,4,0,16,8,0,False
2024-11-15,Decorator,1,1,0,22,8,0,False
2024-11-15,Delivery,2,2,0,17,8,0,False
2024-11-16,Head Baker,3,3,0,28,8,0,True
2024-11-16,Pastry Chef,3,3,0,24,8,0,True
2024-11-16,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-16,Store Associate,6,7,-1,16,8,0,True
2024-11-16,Decorator,1,1,0,22,8,0,True
2024-11-16,Delivery,3,3,0,17,8,0,True
2024-11-17,Head Baker,3,3,0,28,8,0,True
2024-11-17,Pastry Chef,3,3,0,24,8,0,True
2024-11-17,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-17,Store Associate,6,7,-1,16,8,0,True
2024-11-17,Decorator,2,1,1,22,8,176,True
2024-11-17,Delivery,3,3,0,17,8,0,True
2024-11-18,Head Baker,1,2,-1,28,8,0,False
2024-11-18,Pastry Chef,2,2,0,24,8,0,False
2024-11-18,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-18,Store Associate,3,4,-1,16,8,0,False
2024-11-18,Decorator,1,1,0,22,8,0,False
2024-11-18,Delivery,2,2,0,17,8,0,False
2024-11-19,Head Baker,2,2,0,28,8,0,False
2024-11-19,Pastry Chef,2,2,0,24,8,0,False
2024-11-19,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-19,Store Associate,4,4,0,16,8,0,False
2024-11-19,Decorator,1,1,0,22,8,0,False
2024-11-19,Delivery,1,2,-1,17,8,0,False
2024-11-20,Head Baker,2,2,0,28,8,0,False
2024-11-20,Pastry Chef,2,2,0,24,8,0,False
2024-11-20,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-20,Store Associate,4,4,0,16,8,0,False
2024-11-20,Decorator,1,1,0,22,8,0,False
2024-11-20,Delivery,3,2,1,17,8,136,False
2024-11-21,Head Baker,2,2,0,28,8,0,False
2024-11-21,Pastry Chef,2,2,0,24,8,0,False
2024-11-21,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-21,Store Associate,5,4,1,16,8,128,False
2024-11-21,Decorator,1,1,0,22,8,0,False
2024-11-21,Delivery,2,2,0,17,8,0,False
2024-11-22,Head Baker,2,2,0,28,8,0,False
2024-11-22,Pastry Chef,1,2,-1,24,8,0,False
2024-11-22,Kitchen Assistant,3,3,0,18,8,0,False
2024-11-22,Store Associate,4,4,0,16,8,0,False
2024-11-22,Decorator,1,1,0,22,8,0,False
2024-11-22,Delivery,2,2,0,17,8,0,False
2024-11-23,Head Baker,3,3,0,28,8,0,True
2024-11-23,Pastry Chef,3,3,0,24,8,0,True
2024-11-23,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-23,Store Associate,6,7,-1,16,8,0,True
2024-11-23,Decorator,1,1,0,22,8,0,True
2024-11-23,Delivery,3,3,0,17,8,0,True
2024-11-24,Head Baker,3,3,0,28,8,0,True
2024-11-24,Pastry Chef,2,3,-1,24,8,0,True
2024-11-24,Kitchen Assistant,4,5,-1,18,8,0,True
2024-11-24,Store Associate,6,7,-1,16,8,0,True
2024-11-24,Decorator,1,1,0,22,8,0,True
2024-11-24,Delivery,3,3,0,17,8,0,True
2024-11-25,Head Baker,3,4,-1,28,8,0,False
2024-11-25,Pastry Chef,2,4,-2,24,8,0,False
2024-11-25,Kitchen Assistant,2,6,-4,18,8,0,False
2024-11-25,Store Associate,4,8,-4,16,8,0,False
2024-11-25,Decorator,1,2,-1,22,8,0,False
2024-11-25,Delivery,2,4,-2,17,8,0,False
2024-11-26,Head Baker,2,4,-2,28,8,0,False
2024-11-26,Pastry Chef,2,4,-2,24,8,0,False
2024-11-26,Kitchen Assistant,3,6,-3,18,8,0,False
2024-11-26,Store Associate,4,8,-4,16,8,0,False
2024-11-26,Decorator,1,2,-1,22,8,0,False
2024-11-26,Delivery,2,4,-2,17,8,0,False
2024-11-27,Head Baker,2,4,-2,28,8,0,False
2024-11-27,Pastry Chef,2,4,-2,24,8,0,False
2024-11-27,Kitchen Assistant,3,6,-3,18,8,0,False
2024-11-27,Store Associate,4,8,-4,16,8,0,False
2024-11-27,Decorator,1,2,-1,22,8,0,False
2024-11-27,Delivery,2,4,-2,17,8,0,False
2024-11-28,Head Baker,2,4,-2,28,8,0,False
2024-11-28,Pastry Chef,1,4,-3,24,8,0,False
2024-11-28,Kitchen Assistant,3,6,-3,18,8,0,False
2024-11-28,Store Associate,4,8,-4,16,8,0,False
